Path,Method,Schema,Model Name,Supported,Datasource,Resource
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/virtualnetworks/{name}/_topology,GET,ResourceTopology,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/vlans,DELETE,com.nokia.eda.services.v1.VLANList,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/vlans,GET,com.nokia.eda.services.v1.VLANList,vlan_list,true,true,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/vlans,POST,com.nokia.eda.services.v1.VLAN,vlan,true,false,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/vlans/_deleted,GET,com.nokia.eda.services.v1.VLAN_DeletedResources,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/vlans/{name},DELETE,Status,vlan,true,false,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/vlans/{name},GET,com.nokia.eda.services.v1.VLAN,vlan,true,true,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/vlans/{name},PATCH,Patch,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/vlans/{name},PUT,com.nokia.eda.services.v1.VLAN,vlan,true,false,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/vlans/{name}/_revs,GET,ResourceHistory,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/vlans/{name}/_topology,GET,ResourceTopology,,false,false,false
/apps/services.eda.nokia.com/v1/routedinterfaces,GET,com.nokia.eda.services.v1.RoutedInterfaceList,,false,false,false
/apps/services.eda.nokia.com/v1/routers,GET,com.nokia.eda.services.v1.RouterList,,false,false,false
/apps/services.eda.nokia.com/v1/virtualnetworks,GET,com.nokia.eda.services.v1.VirtualNetworkList,,false,false,false
/apps/services.eda.nokia.com/v1/vlans,GET,com.nokia.eda.services.v1.VLANList,,false,false,false
/workflows/v1/services.eda.nokia.com/v1/edgepings,GET,com.nokia.eda.services.v1.EdgePingList,,false,false,false
/workflows/v1/services.eda.nokia.com/v1/namespaces/{namespace}/edgepings,GET,com.nokia.eda.services.v1.EdgePingList,edge_ping_list,true,true,false
/workflows/v1/services.eda.nokia.com/v1/namespaces/{namespace}/edgepings,POST,com.nokia.eda.services.v1.EdgePing,,false,false,false
/workflows/v1/services.eda.nokia.com/v1/namespaces/{namespace}/edgepings/{name},DELETE,,,false,false,false
/workflows/v1/services.eda.nokia.com/v1/namespaces/{namespace}/edgepings/{name},GET,com.nokia.eda.services.v1.EdgePing,edge_ping,true,true,false
/workflows/v1/services.eda.nokia.com/v1/namespaces/{namespace}/edgepings/{name}/_artifacts,GET,,,false,false,false
/workflows/v1/services.eda.nokia.com/v1/namespaces/{namespace}/edgepings/{name}/_artifacts/{artifact},GET,,,false,false,false
/workflows/v1/services.eda.nokia.com/v1/namespaces/{namespace}/edgepings/{name}/_input,GET,WorkflowGetInputsRespElem,workflow_get_inputs_resp_elem,true,true,false
/workflows/v1/services.eda.nokia.com/v1/namespaces/{namespace}/edgepings/{name}/_input,PUT,WorkflowInputData,,false,false,false
/workflows/v1/services.eda.nokia.com/v1/namespaces/{namespace}/edgepings/{name}/_logs,GET,,,false,false,false
